layer,name,category,shapes,matrix_flops,scalar_flops,special_ops,weight_read_bytes,activation_read_bytes,activation_write_bytes,notes
38,expert_silu_mul,activation,"{""gate_and_up_each"": [8, 768]}",0,24576,"{""exp"": 6144, ""negate"": 6144}",0,24576,12288,
38,expert_down_proj,linear,"{""input_per_expert"": [""n_e"", 768], ""weight_storage_each"": [2048, 768], ""output_per_expert"": [""n_e"", 2048], ""nonempty_experts"": 8, ""tokens_per_expert"": [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",25165824,0,{},25165824,12288,32768,Unpadded per-expert GEMMs; empty experts have zero arithmetic and no weight payload.
38,expert_probability_multiply,routing,"{""expert_outputs"": [8, 2048], ""routing_weights"": [8]}",0,16384,{},0,32912,32768,Probability broadcast reuses one value per assignment; int64 token/slot indices included.
38,expert_output_zero,routing,"{""output"": [1, 2048]}",0,0,{},0,0,4096,Reference initializes final_hidden_states to zero.
38,expert_index_add,routing,"{""weighted_outputs"": [8, 2048], ""combined_output"": [1, 2048]}",0,16384,{},0,65600,32768,"Reference index_add includes the first add into zero; destination read/update per assignment is logical payload, not measured HBM."
38,ffn_residual,residual,"{""inputs_each"": [1, 2048], ""output"": [1, 2048]}",0,2048,{},0,8192,4096,
39,input_layernorm,normalization,"{""input"": [1, 2048], ""weight"": [2048], ""output"": [1, 2048]}",0,8193,"{""rsqrt"": 1}",4096,4096,4096,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
39,q_proj,linear,"{""input"": [1, 2048], ""weight_math"": [2048, 4096], ""weight_storage"": [4096, 2048], ""output"": [1, 4096]}",16777216,0,{},16777216,4096,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
39,k_proj,linear,"{""input"": [1, 2048], ""weight_math"": [2048, 512], ""weight_storage"": [512, 2048], ""output"": [1, 512]}",2097152,0,{},2097152,4096,1024,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
39,v_proj,linear,"{""input"": [1, 2048], ""weight_math"": [2048, 512], ""weight_storage"": [512, 2048], ""output"": [1, 512]}",2097152,0,{},2097152,4096,1024,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
39,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
39,k_norm,normalization,"{""input"": [4, 128], ""weight"": [128], ""output"": [4, 128]}",0,2052,"{""rsqrt"": 4}",256,1024,1024,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
39,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 4, 1, 128]}",0,13824,"{""negate"": 2304}",0,9728,9216,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
39,kv_append,state,"{""new_K_and_V_each"": [1, 4, 1, 128]}",0,0,{},0,2048,2048,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
39,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 4, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,8397824,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
39,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
39,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 4, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,9438336,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
39,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [1, 2048]}",16777216,0,{},16777216,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
39,attention_residual,residual,"{""inputs_each"": [1, 2048], ""output"": [1, 2048]}",0,2048,{},0,8192,4096,
39,post_attention_layernorm,normalization,"{""input"": [1, 2048], ""weight"": [2048], ""output"": [1, 2048]}",0,8193,"{""rsqrt"": 1}",4096,4096,4096,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
39,router,linear,"{""input"": [1, 2048], ""weight_math"": [2048, 128], ""weight_storage"": [128, 2048], ""output"": [1, 128]}",524288,0,{},524288,4096,256,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
39,router_softmax,routing,"{""input"": [1, 128], ""probabilities_fp32"": [1, 128]}",0,383,"{""exp"": 128, ""compare_max"": 127}",0,256,512,"FP32 softmax: subtract max, exp, reduction, divide; casts are not FLOPs."
39,router_topk,routing,"{""input_fp32"": [1, 128], ""values_fp32"": [1, 8], ""indices_int64"": [1, 8]}",0,0,"{""topk_rows"": 1, ""topk_candidates"": 128}",0,512,96,Top-k is an explicit selection primitive; candidate counts are not comparisons or FLOPs. Backend selection algorithm is unspecified.
39,router_renormalize_cast,routing,"{""selected_probabilities"": [1, 8]}",0,15,{},0,32,16,"Selected probabilities are renormalized if norm_topk_prob, then cast to activation dtype; row reduction assumed on-chip."
39,routing_one_hot,routing_metadata,"{""selected_int64"": [1, 8], ""mask_int64"": [1, 8, 128]}",0,0,"{""one_hot_entries"": 1024}",0,64,8192,Pinned HF reference materializes one_hot int64; this large routing mask is not assumed in optimized dispatch.
39,routing_where,routing_metadata,"{""mask_int64"": [128, 8, 1], ""top_x_and_slot_each"": [8]}",0,0,"{""integer_nonzero_tests"": 1024}",0,8192,128,Scan each expert mask; two int64 coordinates per assignment. Permute is a view.
39,expert_gather,routing,"{""source"": [1, 2048], ""gathered_rows"": [8, 2048]}",0,0,{},0,32832,32768,Logical gathers summed over experts; n_e and each concrete GEMM shape are in expert_matrices.
39,expert_gate_proj,linear,"{""input_per_expert"": [""n_e"", 2048], ""weight_storage_each"": [768, 2048], ""output_per_expert"": [""n_e"", 768], ""nonempty_experts"": 8, ""tokens_per_expert"": [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",25165824,0,{},25165824,32768,12288,"Sum of unpadded per-expert GEMMs; each visited expert weight read once per layer, not once per token."
39,expert_up_proj,linear,"{""input_per_expert"": [""n_e"", 2048], ""weight_storage_each"": [768, 2048], ""output_per_expert"": [""n_e"", 768], ""nonempty_experts"": 8, ""tokens_per_expert"": [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",25165824,0,{},25165824,32768,12288,"Sum of unpadded per-expert GEMMs; each visited expert weight read once per layer, not once per token."
39,expert_silu_mul,activation,"{""gate_and_up_each"": [8, 768]}",0,24576,"{""exp"": 6144, ""negate"": 6144}",0,24576,12288,
39,expert_down_proj,linear,"{""input_per_expert"": [""n_e"", 768], ""weight_storage_each"": [2048, 768], ""output_per_expert"": [""n_e"", 2048], ""nonempty_experts"": 8, ""tokens_per_expert"": [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",25165824,0,{},25165824,12288,32768,Unpadded per-expert GEMMs; empty experts have zero arithmetic and no weight payload.
39,expert_probability_multiply,routing,"{""expert_outputs"": [8, 2048], ""routing_weights"": [8]}",0,16384,{},0,32912,32768,Probability broadcast reuses one value per assignment; int64 token/slot indices included.
39,expert_output_zero,routing,"{""output"": [1, 2048]}",0,0,{},0,0,4096,Reference initializes final_hidden_states to zero.
39,expert_index_add,routing,"{""weighted_outputs"": [8, 2048], ""combined_output"": [1, 2048]}",0,16384,{},0,65600,32768,"Reference index_add includes the first add into zero; destination read/update per assignment is logical payload, not measured HBM."
39,ffn_residual,residual,"{""inputs_each"": [1, 2048], ""output"": [1, 2048]}",0,2048,{},0,8192,4096,
40,input_layernorm,normalization,"{""input"": [1, 2048], ""weight"": [2048], ""output"": [1, 2048]}",0,8193,"{""rsqrt"": 1}",4096,4096,4096,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
40,q_proj,linear,"{""input"": [1, 2048], ""weight_math"": [2048, 4096], ""weight_storage"": [4096, 2048], ""output"": [1, 4096]}",16777216,0,{},16777216,4096,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
40,k_proj,linear,"{""input"": [1, 2048], ""weight_math"": [2048, 512], ""weight_storage"": [512, 2048], ""output"": [1, 512]}",2097152,0,{},2097152,4096,1024,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
40,v_proj,linear,"{""input"": [1, 2048], ""weight_math"": [2048, 512], ""weight_storage"": [512, 2048], ""output"": [1, 512]}",2097152,0,{},2097152,4096,1024,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
40,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
40,k_norm,normalization,"{""input"": [4, 128], ""weight"": [128], ""output"": [4, 128]}",0,2052,"{""rsqrt"": 4}",256,1024,1024,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
40,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 4, 1, 128]}",0,13824,"{""negate"": 2304}",0,9728,9216,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
40,kv_append,state,"{""new_K_and_V_each"": [1, 4, 1, 128]}",0,0,{},0,2048,2048,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
40,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 4, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,8397824,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
40,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
40,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 4, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,9438336,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
40,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [1, 2048]}",16777216,0,{},16777216,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
40,attention_residual,residual,"{""inputs_each"": [1, 2048], ""output"": [1, 2048]}",0,2048,{},0,8192,4096,
40,post_attention_layernorm,normalization,"{""input"": [1, 2048], ""weight"": [2048], ""output"": [1, 2048]}",0,8193,"{""rsqrt"": 1}",4096,4096,4096,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
40,router,linear,"{""input"": [1, 2048], ""weight_math"": [2048, 128], ""weight_storage"": [128, 2048], ""output"": [1, 128]}",524288,0,{},524288,4096,256,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
40,router_softmax,routing,"{""input"": [1, 128], ""probabilities_fp32"": [1, 128]}",0,383,"{""exp"": 128, ""compare_max"": 127}",0,256,512,"FP32 softmax: subtract max, exp, reduction, divide; casts are not FLOPs."
40,router_topk,routing,"{""input_fp32"": [1, 128], ""values_fp32"": [1, 8], ""indices_int64"": [1, 8]}",0,0,"{""topk_rows"": 1, ""topk_candidates"": 128}",0,512,96,Top-k is an explicit selection primitive; candidate counts are not comparisons or FLOPs. Backend selection algorithm is unspecified.
40,router_renormalize_cast,routing,"{""selected_probabilities"": [1, 8]}",0,15,{},0,32,16,"Selected probabilities are renormalized if norm_topk_prob, then cast to activation dtype; row reduction assumed on-chip."
40,routing_one_hot,routing_metadata,"{""selected_int64"": [1, 8], ""mask_int64"": [1, 8, 128]}",0,0,"{""one_hot_entries"": 1024}",0,64,8192,Pinned HF reference materializes one_hot int64; this large routing mask is not assumed in optimized dispatch.
40,routing_where,routing_metadata,"{""mask_int64"": [128, 8, 1], ""top_x_and_slot_each"": [8]}",0,0,"{""integer_nonzero_tests"": 1024}",0,8192,128,Scan each expert mask; two int64 coordinates per assignment. Permute is a view.
40,expert_gather,routing,"{""source"": [1, 2048], ""gathered_rows"": [8, 2048]}",0,0,{},0,32832,32768,Logical gathers summed over experts; n_e and each concrete GEMM shape are in expert_matrices.
40,expert_gate_proj,linear,"{""input_per_expert"": [""n_e"", 2048], ""weight_storage_each"": [768, 2048], ""output_per_expert"": [""n_e"", 768], ""nonempty_experts"": 8, ""tokens_per_expert"": [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",25165824,0,{},25165824,32768,12288,"Sum of unpadded per-expert GEMMs; each visited expert weight read once per layer, not once per token."
40,expert_up_proj,linear,"{""input_per_expert"": [""n_e"", 2048], ""weight_storage_each"": [768, 2048], ""output_per_expert"": [""n_e"", 768], ""nonempty_experts"": 8, ""tokens_per_expert"": [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",25165824,0,{},25165824,32768,12288,"Sum of unpadded per-expert GEMMs; each visited expert weight read once per layer, not once per token."
40,expert_silu_mul,activation,"{""gate_and_up_each"": [8, 768]}",0,24576,"{""exp"": 6144, ""negate"": 6144}",0,24576,12288,
40,expert_down_proj,linear,"{""input_per_expert"": [""n_e"", 768], ""weight_storage_each"": [2048, 768], ""output_per_expert"": [""n_e"", 2048], ""nonempty_experts"": 8, ""tokens_per_expert"": [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",25165824,0,{},25165824,12288,32768,Unpadded per-expert GEMMs; empty experts have zero arithmetic and no weight payload.
40,expert_probability_multiply,routing,"{""expert_outputs"": [8, 2048], ""routing_weights"": [8]}",0,16384,{},0,32912,32768,Probability broadcast reuses one value per assignment; int64 token/slot indices included.
40,expert_output_zero,routing,"{""output"": [1, 2048]}",0,0,{},0,0,4096,Reference initializes final_hidden_states to zero.
40,expert_index_add,routing,"{""weighted_outputs"": [8, 2048], ""combined_output"": [1, 2048]}",0,16384,{},0,65600,32768,"Reference index_add includes the first add into zero; destination read/update per assignment is logical payload, not measured HBM."
40,ffn_residual,residual,"{""inputs_each"": [1, 2048], ""output"": [1, 2048]}",0,2048,{},0,8192,4096,
41,input_layernorm,normalization,"{""input"": [1, 2048], ""weight"": [2048], ""output"": [1, 2048]}",0,8193,"{""rsqrt"": 1}",4096,4096,4096,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
41,q_proj,linear,"{""input"": [1, 2048], ""weight_math"": [2048, 4096], ""weight_storage"": [4096, 2048], ""output"": [1, 4096]}",16777216,0,{},16777216,4096,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
41,k_proj,linear,"{""input"": [1, 2048], ""weight_math"": [2048, 512], ""weight_storage"": [512, 2048], ""output"": [1, 512]}",2097152,0,{},2097152,4096,1024,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
41,v_proj,linear,"{""input"": [1, 2048], ""weight_math"": [2048, 512], ""weight_storage"": [512, 2048], ""output"": [1, 512]}",2097152,0,{},2097152,4096,1024,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
41,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
41,k_norm,normalization,"{""input"": [4, 128], ""weight"": [128], ""output"": [4, 128]}",0,2052,"{""rsqrt"": 4}",256,1024,1024,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
41,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 4, 1, 128]}",0,13824,"{""negate"": 2304}",0,9728,9216,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
41,kv_append,state,"{""new_K_and_V_each"": [1, 4, 1, 128]}",0,0,{},0,2048,2048,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
41,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 4, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,8397824,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
41,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
41,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 4, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,9438336,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
41,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [1, 2048]}",16777216,0,{},16777216,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
41,attention_residual,residual,"{""inputs_each"": [1, 2048], ""output"": [1, 2048]}",0,2048,{},0,8192,4096,
41,post_attention_layernorm,normalization,"{""input"": [1, 2048], ""weight"": [2048], ""output"": [1, 2048]}",0,8193,"{""rsqrt"": 1}",4096,4096,4096,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
41,router,linear,"{""input"": [1, 2048], ""weight_math"": [2048, 128], ""weight_storage"": [128, 2048], ""output"": [1, 128]}",524288,0,{},524288,4096,256,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
41,router_softmax,routing,"{""input"": [1, 128], ""probabilities_fp32"": [1, 128]}",0,383,"{""exp"": 128, ""compare_max"": 127}",0,256,512,"FP32 softmax: subtract max, exp, reduction, divide; casts are not FLOPs."
41,router_topk,routing,"{""input_fp32"": [1, 128], ""values_fp32"": [1, 8], ""indices_int64"": [1, 8]}",0,0,"{""topk_rows"": 1, ""topk_candidates"": 128}",0,512,96,Top-k is an explicit selection primitive; candidate counts are not comparisons or FLOPs. Backend selection algorithm is unspecified.
41,router_renormalize_cast,routing,"{""selected_probabilities"": [1, 8]}",0,15,{},0,32,16,"Selected probabilities are renormalized if norm_topk_prob, then cast to activation dtype; row reduction assumed on-chip."
41,routing_one_hot,routing_metadata,"{""selected_int64"": [1, 8], ""mask_int64"": [1, 8, 128]}",0,0,"{""one_hot_entries"": 1024}",0,64,8192,Pinned HF reference materializes one_hot int64; this large routing mask is not assumed in optimized dispatch.
41,routing_where,routing_metadata,"{""mask_int64"": [128, 8, 1], ""top_x_and_slot_each"": [8]}",0,0,"{""integer_nonzero_tests"": 1024}",0,8192,128,Scan each expert mask; two int64 coordinates per assignment. Permute is a view.
41,expert_gather,routing,"{""source"": [1, 2048], ""gathered_rows"": [8, 2048]}",0,0,{},0,32832,32768,Logical gathers summed over experts; n_e and each concrete GEMM shape are in expert_matrices.
41,expert_gate_proj,linear,"{""input_per_expert"": [""n_e"", 2048], ""weight_storage_each"": [768, 2048], ""output_per_expert"": [""n_e"", 768], ""nonempty_experts"": 8, ""tokens_per_expert"": [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",25165824,0,{},25165824,32768,12288,"Sum of unpadded per-expert GEMMs; each visited expert weight read once per layer, not once per token."
41,expert_up_proj,linear,"{""input_per_expert"": [""n_e"", 2048], ""weight_storage_each"": [768, 2048], ""output_per_expert"": [""n_e"", 768], ""nonempty_experts"": 8, ""tokens_per_expert"": [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",25165824,0,{},25165824,32768,12288,"Sum of unpadded per-expert GEMMs; each visited expert weight read once per layer, not once per token."
41,expert_silu_mul,activation,"{""gate_and_up_each"": [8, 768]}",0,24576,"{""exp"": 6144, ""negate"": 6144}",0,24576,12288,
